artist,song_name,weekly_rank,week_of
"Luis Fonsi, Demi Lovato",Echame La Culpa,64,1/13/2018
"Luis Fonsi, Demi Lovato",Echame La Culpa,74,1/6/2018
"Luis Fonsi, Demi Lovato",Echame La Culpa,75,12/30/2017
"Luis Fonsi, Demi Lovato",Echame La Culpa,75,12/23/2017
"Luis Fonsi, Demi Lovato",Echame La Culpa,76,12/16/2017
"Luis Fonsi, Demi Lovato",Echame La Culpa,47,12/9/2017
Lukas Graham,Love Someone,96,3/16/2019
Lukas Graham,Love Someone,89,3/9/2019
Lukas Graham,Love Someone,70,3/2/2019
Lukas Graham,Love Someone,70,2/23/2019
Lukas Graham,Love Someone,72,2/16/2019
Lukas Graham,Love Someone,80,2/9/2019
Lukas Graham,Love Someone,86,2/2/2019
Lukas Graham,Love Someone,81,1/26/2019
Lukas Graham,Love Someone,82,1/19/2019
Lukas Graham,Love Someone,82,1/12/2019
Luke Bryan,Fast,85,5/6/2017
Luke Bryan,Fast,66,4/29/2017
Luke Bryan,Fast,58,4/22/2017
Luke Bryan,Fast,60,4/15/2017
Luke Bryan,Fast,69,4/8/2017
Luke Bryan,Fast,64,4/1/2017
Luke Bryan,Fast,65,3/25/2017
Luke Bryan,Fast,68,3/18/2017
Luke Bryan,Fast,76,3/11/2017
Luke Bryan,Fast,72,3/4/2017
Luke Bryan,Fast,80,2/25/2017
Luke Bryan,Fast,86,2/18/2017
Luke Bryan,Fast,81,2/11/2017
Luke Bryan,Knockin' Boots,61,7/6/2019
Luke Bryan,Knockin' Boots,59,6/29/2019
Luke Bryan,Knockin' Boots,61,6/22/2019
Luke Bryan,Knockin' Boots,64,6/15/2019
Luke Bryan,Knockin' Boots,74,6/8/2019
Luke Bryan,Knockin' Boots,81,6/1/2019
Luke Bryan,Knockin' Boots,83,5/25/2019
Luke Bryan,Knockin' Boots,84,5/18/2019
Luke Bryan,Knockin' Boots,94,5/11/2019
Luke Bryan,Light It Up,69,1/13/2018
Luke Bryan,Light It Up,73,1/6/2018
Luke Bryan,Light It Up,65,12/30/2017
Luke Bryan,Light It Up,57,12/23/2017
Luke Bryan,Light It Up,58,12/16/2017
Luke Bryan,Light It Up,59,12/9/2017
Luke Bryan,Light It Up,60,12/2/2017
Luke Bryan,Light It Up,63,11/25/2017
Luke Bryan,Light It Up,62,11/18/2017
Luke Bryan,Light It Up,64,11/11/2017
Luke Bryan,Light It Up,67,11/4/2017
Luke Bryan,Light It Up,75,10/28/2017
Luke Bryan,Light It Up,80,10/21/2017
Luke Bryan,Light It Up,82,10/14/2017
Luke Bryan,Light It Up,86,10/7/2017
Luke Bryan,Light It Up,91,9/30/2017
Luke Bryan,Light It Up,85,9/23/2017
Luke Bryan,Light It Up,76,9/16/2017
Luke Bryan,Most People Are Good,92,6/9/2018
Luke Bryan,Most People Are Good,81,6/2/2018
Luke Bryan,Most People Are Good,75,5/26/2018
Luke Bryan,Most People Are Good,73,5/19/2018
Luke Bryan,Most People Are Good,74,5/12/2018
Luke Bryan,Most People Are Good,62,5/5/2018
Luke Bryan,Most People Are Good,43,4/28/2018
Luke Bryan,Most People Are Good,60,4/21/2018
Luke Bryan,Most People Are Good,49,4/14/2018
Luke Bryan,Most People Are Good,46,4/7/2018
Luke Bryan,Most People Are Good,47,3/31/2018
Luke Bryan,Most People Are Good,51,3/24/2018
Luke Bryan,Most People Are Good,57,3/17/2018
Luke Bryan,Most People Are Good,57,3/10/2018
Luke Bryan,Most People Are Good,63,3/3/2018
Luke Bryan,Most People Are Good,82,2/24/2018
Luke Bryan,Most People Are Good,84,2/17/2018
Luke Bryan,Most People Are Good,94,2/10/2018
Luke Bryan,Move,78,12/10/2016
Luke Bryan,Move,73,12/3/2016
Luke Bryan,"Sunrise, Sunburn, Sunset",96,10/27/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",99,10/20/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",83,10/13/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",59,10/6/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",51,9/29/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",40,9/22/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",41,9/15/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",35,9/8/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",40,9/1/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",47,8/25/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",57,8/18/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",50,8/11/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",59,8/4/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",64,7/28/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",81,7/21/2018
Luke Bryan,"Sunrise, Sunburn, Sunset",86,7/14/2018
Luke Bryan,What Makes You Country,90,3/23/2019
Luke Bryan,What Makes You Country,66,3/16/2019
Luke Bryan,What Makes You Country,61,3/9/2019
Luke Bryan,What Makes You Country,54,3/2/2019
Luke Bryan,What Makes You Country,64,2/23/2019
Luke Bryan,What Makes You Country,63,2/16/2019
Luke Bryan,What Makes You Country,69,2/9/2019
Luke Bryan,What Makes You Country,70,2/2/2019
Luke Bryan,What Makes You Country,73,1/26/2019
Luke Bryan,What Makes You Country,74,1/19/2019
Luke Bryan,What Makes You Country,76,1/12/2019
Luke Combs,Beautiful Crazy,45,6/22/2019
Luke Combs,Beautiful Crazy,45,6/15/2019
Luke Combs,Beautiful Crazy,45,6/8/2019
Luke Combs,Beautiful Crazy,42,6/1/2019
Luke Combs,Beautiful Crazy,36,5/25/2019
Luke Combs,Beautiful Crazy,32,5/18/2019
Luke Combs,Beautiful Crazy,28,5/11/2019
Luke Combs,Beautiful Crazy,26,5/4/2019
Luke Combs,Beautiful Crazy,24,4/27/2019
Luke Combs,Beautiful Crazy,21,4/20/2019
Luke Combs,Beautiful Crazy,26,4/13/2019
Luke Combs,Beautiful Crazy,25,4/6/2019
Luke Combs,Beautiful Crazy,25,3/30/2019
Luke Combs,Beautiful Crazy,26,3/23/2019
Luke Combs,Beautiful Crazy,25,3/16/2019
Luke Combs,Beautiful Crazy,23,3/9/2019
Luke Combs,Beautiful Crazy,23,3/2/2019
Luke Combs,Beautiful Crazy,36,2/23/2019
Luke Combs,Beautiful Crazy,36,2/16/2019
Luke Combs,Beautiful Crazy,38,2/9/2019
Luke Combs,Beautiful Crazy,42,2/2/2019
Luke Combs,Beautiful Crazy,42,1/26/2019
Luke Combs,Beautiful Crazy,41,1/19/2019
Luke Combs,Beautiful Crazy,48,1/12/2019
Luke Combs,Beautiful Crazy,81,1/5/2019
Luke Combs,Beautiful Crazy,81,12/29/2018
Luke Combs,Beautiful Crazy,97,12/22/2018
Luke Combs,Beautiful Crazy,93,6/23/2018
Luke Combs,Beautiful Crazy,77,6/16/2018
Luke Combs,Beautiful Crazy,99,5/26/2018
Luke Combs,Beautiful Crazy,58,5/19/2018
Luke Combs,Beer Never Broke My Heart,33,7/6/2019
Luke Combs,Beer Never Broke My Heart,28,6/29/2019
Luke Combs,Beer Never Broke My Heart,22,6/22/2019
Luke Combs,Beer Never Broke My Heart,38,6/15/2019
Luke Combs,Beer Never Broke My Heart,39,6/8/2019
Luke Combs,Beer Never Broke My Heart,41,6/1/2019
Luke Combs,Beer Never Broke My Heart,29,5/25/2019
Luke Combs,Beer Never Broke My Heart,68,5/18/2019
Luke Combs,Even Though I'm Leaving,62,6/22/2019
Luke Combs,Hurricane,50,7/29/2017
Luke Combs,Hurricane,46,7/22/2017
Luke Combs,Hurricane,43,7/15/2017
Luke Combs,Hurricane,43,7/8/2017
Luke Combs,Hurricane,43,7/1/2017
Luke Combs,Hurricane,37,6/24/2017
Luke Combs,Hurricane,39,6/17/2017
Luke Combs,Hurricane,40,6/10/2017
Luke Combs,Hurricane,34,6/3/2017
Luke Combs,Hurricane,31,5/27/2017
Luke Combs,Hurricane,34,5/20/2017
Luke Combs,Hurricane,41,5/13/2017
Luke Combs,Hurricane,55,5/6/2017
Luke Combs,Hurricane,51,4/29/2017
Luke Combs,Hurricane,57,4/22/2017
Luke Combs,Hurricane,55,4/15/2017
Luke Combs,Hurricane,68,4/8/2017
Luke Combs,Hurricane,66,4/1/2017
Luke Combs,Hurricane,73,3/25/2017
Luke Combs,Hurricane,74,3/18/2017
Luke Combs,Hurricane,82,3/11/2017
Luke Combs,Hurricane,96,3/4/2017
Luke Combs,Must've Never Met You,81,6/16/2018
Luke Combs,One Number Away,49,8/11/2018
Luke Combs,One Number Away,48,8/4/2018
Luke Combs,One Number Away,49,7/28/2018
Luke Combs,One Number Away,49,7/21/2018
Luke Combs,One Number Away,65,7/14/2018
Luke Combs,One Number Away,49,7/7/2018
Luke Combs,One Number Away,57,6/30/2018
Luke Combs,One Number Away,45,6/23/2018
Luke Combs,One Number Away,45,6/16/2018
Luke Combs,One Number Away,34,6/9/2018
Luke Combs,One Number Away,38,6/2/2018
Luke Combs,One Number Away,35,5/26/2018
Luke Combs,One Number Away,44,5/19/2018
Luke Combs,One Number Away,65,5/12/2018
Luke Combs,One Number Away,68,5/5/2018
Luke Combs,One Number Away,70,4/28/2018
Luke Combs,One Number Away,75,4/21/2018
Luke Combs,One Number Away,67,4/14/2018
Luke Combs,One Number Away,73,4/7/2018
Luke Combs,One Number Away,84,3/31/2018
Luke Combs,She Got The Best Of Me,38,1/26/2019
Luke Combs,She Got The Best Of Me,32,1/19/2019
Luke Combs,She Got The Best Of Me,31,1/12/2019
Luke Combs,She Got The Best Of Me,54,1/5/2019
Luke Combs,She Got The Best Of Me,51,12/29/2018
Luke Combs,She Got The Best Of Me,47,12/22/2018
Luke Combs,She Got The Best Of Me,49,12/15/2018
Luke Combs,She Got The Best Of Me,42,12/8/2018
Luke Combs,She Got The Best Of Me,34,12/1/2018
Luke Combs,She Got The Best Of Me,35,11/24/2018
Luke Combs,She Got The Best Of Me,39,11/17/2018
Luke Combs,She Got The Best Of Me,37,11/10/2018
Luke Combs,She Got The Best Of Me,37,11/3/2018
Luke Combs,She Got The Best Of Me,44,10/27/2018
Luke Combs,She Got The Best Of Me,51,10/20/2018
Luke Combs,She Got The Best Of Me,58,10/13/2018
Luke Combs,She Got The Best Of Me,48,10/6/2018
Luke Combs,She Got The Best Of Me,50,9/29/2018
Luke Combs,She Got The Best Of Me,57,9/22/2018
Luke Combs,She Got The Best Of Me,66,9/15/2018
Luke Combs,She Got The Best Of Me,65,9/8/2018
Luke Combs,She Got The Best Of Me,74,9/1/2018
Luke Combs,She Got The Best Of Me,95,8/25/2018
Luke Combs,When It Rains It Pours,68,12/30/2017
Luke Combs,When It Rains It Pours,65,12/23/2017
Luke Combs,When It Rains It Pours,56,12/16/2017
Luke Combs,When It Rains It Pours,51,12/9/2017
Luke Combs,When It Rains It Pours,39,12/2/2017
Luke Combs,When It Rains It Pours,38,11/25/2017
Luke Combs,When It Rains It Pours,37,11/18/2017
Luke Combs,When It Rains It Pours,36,11/11/2017
Luke Combs,When It Rains It Pours,33,11/4/2017
Luke Combs,When It Rains It Pours,39,10/28/2017
Luke Combs,When It Rains It Pours,40,10/21/2017
Luke Combs,When It Rains It Pours,40,10/14/2017
Luke Combs,When It Rains It Pours,44,10/7/2017
Luke Combs,When It Rains It Pours,49,9/30/2017
Luke Combs,When It Rains It Pours,48,9/23/2017
Luke Combs,When It Rains It Pours,56,9/16/2017
Luke Combs,When It Rains It Pours,58,9/9/2017
Luke Combs,When It Rains It Pours,68,9/2/2017
Luke Combs,When It Rains It Pours,80,8/26/2017
Luke Combs,When It Rains It Pours,85,8/19/2017
Lunay,Soltera,75,7/6/2019
Lunay,Soltera,77,6/29/2019
Lunay,Soltera,77,6/22/2019
Lunay,Soltera,74,6/15/2019
Lunay,Soltera,73,6/8/2019
Lunay,Soltera,76,6/1/2019
Lunay,Soltera,73,5/25/2019
Mabel,Don't Call Me Up,90,6/8/2019
Mabel,Don't Call Me Up,79,6/1/2019
Mabel,Don't Call Me Up,66,5/25/2019
Mabel,Don't Call Me Up,69,5/18/2019
Mabel,Don't Call Me Up,71,5/11/2019
Mabel,Don't Call Me Up,70,5/4/2019
Mabel,Don't Call Me Up,67,4/27/2019
Mabel,Don't Call Me Up,80,4/20/2019
Mabel,Don't Call Me Up,92,4/13/2019
Mabel,Don't Call Me Up,97,4/6/2019
Mac Miller,Come Back To Earth,91,9/22/2018
Mac Miller,Hurt Feelings,70,9/22/2018
Mac Miller,Self Care,90,10/6/2018
Mac Miller,Self Care,66,9/29/2018
Mac Miller,Self Care,33,9/22/2018
Machine Gun Kelly,At My Best,87,6/10/2017
Machine Gun Kelly,At My Best,72,6/3/2017
Machine Gun Kelly,At My Best,78,5/27/2017
Machine Gun Kelly,At My Best,60,5/20/2017
Machine Gun Kelly,At My Best,63,5/13/2017
Machine Gun Kelly,At My Best,98,5/6/2017
Machine Gun Kelly,At My Best,94,4/29/2017
Machine Gun Kelly,At My Best,88,4/8/2017
Machine Gun Kelly,Rap Devil,79,10/13/2018
Machine Gun Kelly,Rap Devil,40,10/6/2018
Machine Gun Kelly,Rap Devil,22,9/29/2018
Machine Gun Kelly,Rap Devil,13,9/22/2018
"Machine Gun Kelly, Camila Cabello",Bad Things,50,4/22/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,39,4/15/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,39,4/8/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,29,4/1/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,22,3/25/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,15,3/18/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,10,3/11/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,6,3/4/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,5,2/25/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,4,2/18/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,4,2/11/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,6,2/4/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,10,1/28/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,10,1/21/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,12,1/14/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,9,1/7/2017
"Machine Gun Kelly, Camila Cabello",Bad Things,14,12/31/2016
"Machine Gun Kelly, Camila Cabello",Bad Things,10,12/24/2016
"Machine Gun Kelly, Camila Cabello",Bad Things,17,12/17/2016
"Machine Gun Kelly, Camila Cabello",Bad Things,28,12/10/2016
"Machine Gun Kelly, Camila Cabello",Bad Things,46,12/3/2016
"Machine Gun Kelly, X Ambassadors, Bebe Rexha",Home,97,1/20/2018
"Machine Gun Kelly, X Ambassadors, Bebe Rexha",Home,99,1/13/2018
"Machine Gun Kelly, X Ambassadors, Bebe Rexha",Home,95,1/6/2018
"Machine Gun Kelly, X Ambassadors, Bebe Rexha",Home,90,12/9/2017
Macklemore,Glorious,93,12/9/2017
Macklemore,Glorious,98,11/25/2017
Macklemore,Glorious,87,11/18/2017
Macklemore,Glorious,71,11/11/2017
Macklemore,Glorious,64,11/4/2017
Macklemore,Glorious,64,10/28/2017
Macklemore,Glorious,55,10/21/2017
Macklemore,Glorious,49,10/14/2017
Macklemore,Glorious,62,10/7/2017
Macklemore,Glorious,65,9/30/2017
Macklemore,Glorious,68,9/23/2017
Macklemore,Glorious,69,9/16/2017
Macklemore,Glorious,68,9/9/2017
Macklemore,Glorious,71,9/2/2017
Macklemore,Glorious,71,8/26/2017
Macklemore,Glorious,76,8/19/2017
Macklemore,Glorious,85,8/12/2017
Macklemore,Glorious,99,8/5/2017
Macklemore,Glorious,89,7/29/2017
Macklemore,Good Old Days,50,3/17/2018
Macklemore,Good Old Days,48,3/10/2018
Macklemore,Good Old Days,51,3/3/2018
Macklemore,Good Old Days,54,2/24/2018
Macklemore,Good Old Days,53,2/17/2018
Macklemore,Good Old Days,59,2/10/2018
Macklemore,Good Old Days,55,2/3/2018
Macklemore,Good Old Days,54,1/27/2018
Macklemore,Good Old Days,54,1/20/2018
Macklemore,Good Old Days,54,1/13/2018
Macklemore,Good Old Days,60,1/6/2018
Macklemore,Good Old Days,64,12/30/2017
Macklemore,Good Old Days,64,12/23/2017
Macklemore,Good Old Days,65,12/16/2017
Macklemore,Good Old Days,67,12/9/2017
Macklemore,Good Old Days,68,12/2/2017
Macklemore,Good Old Days,72,11/25/2017
Macklemore,Good Old Days,72,11/18/2017
Macklemore,Good Old Days,70,10/14/2017
Bryson Tiller,Self-Made,85,6/17/2017
Major Lazer,Know No Better,99,9/9/2017
Major Lazer,Know No Better,99,7/1/2017
Major Lazer,Know No Better,87,6/24/2017
Major Lazer,Run Up,66,2/18/2017
Maluma,Felices Los 4,80,10/14/2017
Maluma,Felices Los 4,72,10/7/2017
Maluma,Felices Los 4,70,9/30/2017
Maluma,Felices Los 4,66,9/23/2017
Maluma,Felices Los 4,70,9/16/2017
Maluma,Felices Los 4,61,9/9/2017
Maluma,Felices Los 4,53,9/2/2017
Maluma,Felices Los 4,61,8/26/2017
Maluma,Felices Los 4,58,8/19/2017
Maluma,Felices Los 4,56,8/12/2017
Maluma,Felices Los 4,48,8/5/2017
Maluma,Felices Los 4,49,7/29/2017
Maluma,Felices Los 4,61,7/22/2017
Maluma,Felices Los 4,66,7/15/2017
Maluma,Felices Los 4,63,7/8/2017
Maluma,Felices Los 4,65,7/1/2017
Maluma,Felices Los 4,70,6/24/2017
Maluma,Felices Los 4,70,6/17/2017
Maluma,Felices Los 4,90,6/10/2017
Maluma,Felices Los 4,93,6/3/2017
Maluma,HP,96,6/8/2019
"Maluma, Nego do Borel",Corazon,97,3/17/2018
"Maluma, Nego do Borel",Corazon,93,3/10/2018
"Maluma, Nego do Borel",Corazon,94,3/3/2018
"Maluma, Nego do Borel",Corazon,96,2/17/2018
"Maluma, Nego do Borel",Corazon,100,2/10/2018
"Maluma, Nego do Borel",Corazon,93,2/3/2018
"Maluma, Nego do Borel",Corazon,87,1/27/2018
"Maluma, Nego do Borel",Corazon,90,1/20/2018
"Maluma, Nego do Borel",Corazon,92,1/13/2018
Maren Morris,80s Mercedes,91,2/25/2017
Maren Morris,80s Mercedes,89,2/18/2017
Maren Morris,80s Mercedes,78,2/11/2017
Maren Morris,80s Mercedes,82,2/4/2017
Maren Morris,80s Mercedes,78,1/28/2017
Maren Morris,80s Mercedes,74,1/21/2017
Maren Morris,80s Mercedes,91,1/14/2017
Maren Morris,80s Mercedes,100,12/10/2016
Maren Morris,80s Mercedes,90,12/3/2016
Maren Morris,Dear Hate,91,10/28/2017
Maren Morris,GIRL,63,7/6/2019
Maren Morris,GIRL,61,6/29/2019
Maren Morris,GIRL,59,6/22/2019
Maren Morris,GIRL,61,6/15/2019
Maren Morris,GIRL,63,6/8/2019
Maren Morris,GIRL,69,6/1/2019
Maren Morris,GIRL,70,5/25/2019
Maren Morris,GIRL,72,5/18/2019
Maren Morris,GIRL,75,5/11/2019
Maren Morris,GIRL,74,5/4/2019
Maren Morris,GIRL,79,4/27/2019
Maren Morris,GIRL,82,4/20/2019
Maren Morris,GIRL,84,4/13/2019
Maren Morris,GIRL,77,4/6/2019
Maren Morris,GIRL,82,3/30/2019
Maren Morris,GIRL,61,3/23/2019
Maren Morris,GIRL,96,2/2/2019
Maren Morris,I Could Use A Love Song,56,1/20/2018
Maren Morris,I Could Use A Love Song,62,1/13/2018
Maren Morris,I Could Use A Love Song,81,1/6/2018
Maren Morris,I Could Use A Love Song,78,12/30/2017
Maren Morris,I Could Use A Love Song,80,12/23/2017
Maren Morris,I Could Use A Love Song,78,12/16/2017
Maren Morris,I Could Use A Love Song,77,12/9/2017
Maren Morris,I Could Use A Love Song,81,12/2/2017
Maren Morris,I Could Use A Love Song,75,11/25/2017
Maren Morris,I Could Use A Love Song,81,11/18/2017
Maren Morris,I Could Use A Love Song,83,11/11/2017
Maren Morris,I Could Use A Love Song,83,11/4/2017
Maren Morris,I Could Use A Love Song,83,10/28/2017
Maren Morris,I Could Use A Love Song,85,10/21/2017
Maren Morris,I Could Use A Love Song,86,10/14/2017
Maren Morris,I Could Use A Love Song,90,10/7/2017
Maren Morris,I Could Use A Love Song,95,9/30/2017
Maren Morris,I Could Use A Love Song,92,9/23/2017
Maren Morris,I Could Use A Love Song,100,9/9/2017
Maren Morris,I Could Use A Love Song,97,9/2/2017
Maren Morris,Rich,87,12/8/2018
Maren Morris,Rich,62,12/1/2018
Maren Morris,Rich,68,11/24/2018
Maren Morris,Rich,71,11/17/2018
Maren Morris,Rich,77,11/10/2018
Maren Morris,Rich,81,11/3/2018
Maren Morris,Rich,85,10/27/2018
Maren Morris,Rich,96,10/6/2018
Mariah Carey,All I Want For Christmas Is You,3,1/5/2019
Mariah Carey,All I Want For Christmas Is You,7,12/29/2018
Mariah Carey,All I Want For Christmas Is You,6,12/22/2018
Mariah Carey,All I Want For Christmas Is You,7,12/15/2018
Mariah Carey,All I Want For Christmas Is You,14,12/8/2018
Mariah Carey,All I Want For Christmas Is You,29,12/1/2018
Mariah Carey,All I Want For Christmas Is You,13,1/6/2018
Mariah Carey,All I Want For Christmas Is You,9,12/30/2017
Mariah Carey,All I Want For Christmas Is You,11,12/23/2017
Mariah Carey,All I Want For Christmas Is You,21,12/16/2017
Mariah Carey,All I Want For Christmas Is You,35,1/14/2017
Mariah Carey,All I Want For Christmas Is You,16,1/7/2017
Mariah Carey,All I Want For Christmas Is You,20,12/31/2016
Mariah Carey,All I Want For Christmas Is You,17,12/24/2016
Mariah Carey,All I Want For Christmas Is You,23,12/17/2016
Mariah Carey,I Don't,89,2/25/2017
Marian Hill,Down,100,5/27/2017
Marian Hill,Down,73,5/20/2017
Marian Hill,Down,58,5/13/2017
Marian Hill,Down,57,5/6/2017
Marian Hill,Down,35,4/29/2017
Marian Hill,Down,35,4/22/2017
Marian Hill,Down,33,4/15/2017
Marian Hill,Down,28,4/8/2017
Marian Hill,Down,23,4/1/2017
Marian Hill,Down,25,3/25/2017
Marian Hill,Down,21,3/18/2017
Marian Hill,Down,25,3/11/2017
Marian Hill,Down,30,3/4/2017
Marian Hill,Down,31,2/25/2017
Marian Hill,Down,37,2/18/2017
Marian Hill,Down,52,2/11/2017
Marian Hill,Down,99,2/4/2017
Mark Ronson,Nothing Breaks Like A Heart,84,3/9/2019
Mark Ronson,Nothing Breaks Like A Heart,63,3/2/2019
Mark Ronson,Nothing Breaks Like A Heart,60,2/23/2019
Mark Ronson,Nothing Breaks Like A Heart,53,2/16/2019
Mark Ronson,Nothing Breaks Like A Heart,51,2/9/2019
Mark Ronson,Nothing Breaks Like A Heart,54,2/2/2019
Mark Ronson,Nothing Breaks Like A Heart,50,1/26/2019
Mark Ronson,Nothing Breaks Like A Heart,43,1/19/2019
Mark Ronson,Nothing Breaks Like A Heart,49,1/12/2019
Mark Ronson,Nothing Breaks Like A Heart,78,1/5/2019
Mark Ronson,Nothing Breaks Like A Heart,56,12/29/2018
Mark Ronson,Nothing Breaks Like A Heart,80,12/22/2018
Mark Ronson,Nothing Breaks Like A Heart,67,12/15/2018
Maroon 5,Cold,91,7/15/2017
Maroon 5,Cold,71,7/8/2017
Maroon 5,Cold,64,7/1/2017
Maroon 5,Cold,58,6/24/2017
Maroon 5,Cold,48,6/17/2017
Maroon 5,Cold,44,6/10/2017
Maroon 5,Cold,33,6/3/2017
Maroon 5,Cold,34,5/27/2017
Maroon 5,Cold,29,5/20/2017
Maroon 5,Cold,28,5/13/2017
Maroon 5,Cold,23,5/6/2017
Maroon 5,Cold,21,4/29/2017
Maroon 5,Cold,28,4/22/2017
Maroon 5,Cold,30,4/15/2017
Maroon 5,Cold,31,4/8/2017
Maroon 5,Cold,16,4/1/2017
Maroon 5,Cold,20,3/25/2017
Maroon 5,Cold,32,3/18/2017
Maroon 5,Cold,23,3/11/2017
Maroon 5,Cold,42,3/4/2017
Maroon 5,Don't Wanna Know,46,4/29/2017
Maroon 5,Don't Wanna Know,45,4/22/2017
Maroon 5,Don't Wanna Know,41,4/15/2017
Maroon 5,Don't Wanna Know,44,4/8/2017
Maroon 5,Don't Wanna Know,36,4/1/2017
Maroon 5,Don't Wanna Know,31,3/25/2017
Maroon 5,Don't Wanna Know,25,3/18/2017
Maroon 5,Don't Wanna Know,19,3/11/2017
Maroon 5,Don't Wanna Know,17,3/4/2017
Maroon 5,Don't Wanna Know,9,2/25/2017
Maroon 5,Don't Wanna Know,6,2/18/2017
Maroon 5,Don't Wanna Know,7,2/11/2017
Maroon 5,Don't Wanna Know,9,2/4/2017
Maroon 5,Don't Wanna Know,8,1/28/2017
Maroon 5,Don't Wanna Know,7,1/21/2017
Maroon 5,Don't Wanna Know,11,1/14/2017
Maroon 5,Don't Wanna Know,8,1/7/2017
Maroon 5,Don't Wanna Know,10,12/31/2016
Maroon 5,Don't Wanna Know,7,12/24/2016
Maroon 5,Don't Wanna Know,8,12/17/2016
Maroon 5,Don't Wanna Know,10,12/10/2016
Maroon 5,Don't Wanna Know,10,12/3/2016
Maroon 5,Girls Like You,35,6/1/2019
Maroon 5,Girls Like You,32,5/25/2019
Maroon 5,Girls Like You,25,5/18/2019
Maroon 5,Girls Like You,21,5/11/2019
Maroon 5,Girls Like You,22,5/4/2019
Maroon 5,Girls Like You,23,4/27/2019
Maroon 5,Girls Like You,23,4/20/2019
Maroon 5,Girls Like You,23,4/13/2019
Maroon 5,Girls Like You,23,4/6/2019
Maroon 5,Girls Like You,22,3/30/2019
Maroon 5,Girls Like You,20,3/23/2019
Maroon 5,Girls Like You,19,3/16/2019
Maroon 5,Girls Like You,17,3/9/2019
Maroon 5,Girls Like You,19,3/2/2019
Maroon 5,Girls Like You,12,2/23/2019
Maroon 5,Girls Like You,10,2/16/2019
Maroon 5,Girls Like You,10,2/9/2019
Maroon 5,Girls Like You,9,2/2/2019
Maroon 5,Girls Like You,7,1/26/2019
Maroon 5,Girls Like You,7,1/19/2019
Maroon 5,Girls Like You,7,1/12/2019
Maroon 5,Girls Like You,14,1/5/2019
Maroon 5,Girls Like You,15,12/29/2018
Maroon 5,Girls Like You,10,12/22/2018
Maroon 5,Girls Like You,11,12/15/2018
Maroon 5,Girls Like You,9,12/8/2018
Maroon 5,Girls Like You,8,12/1/2018
Maroon 5,Girls Like You,5,11/24/2018
Maroon 5,Girls Like You,2,11/17/2018
Maroon 5,Girls Like You,1,11/10/2018
Maroon 5,Girls Like You,1,11/3/2018
Maroon 5,Girls Like You,1,10/27/2018
Maroon 5,Girls Like You,1,10/20/2018
Maroon 5,Girls Like You,1,10/13/2018
Maroon 5,Girls Like You,1,10/6/2018
Maroon 5,Girls Like You,1,9/29/2018
Maroon 5,Girls Like You,2,9/22/2018
Maroon 5,Girls Like You,2,9/15/2018
Maroon 5,Girls Like You,2,9/8/2018
Maroon 5,Girls Like You,2,9/1/2018
Maroon 5,Girls Like You,2,8/25/2018
Maroon 5,Girls Like You,2,8/18/2018
Maroon 5,Girls Like You,4,8/11/2018
Maroon 5,Girls Like You,3,8/4/2018
Maroon 5,Girls Like You,3,7/28/2018
Maroon 5,Girls Like You,3,7/21/2018
Maroon 5,Girls Like You,5,7/14/2018
Maroon 5,Girls Like You,4,7/7/2018
Maroon 5,Girls Like You,5,6/30/2018
Maroon 5,Girls Like You,5,6/23/2018
Maroon 5,Girls Like You,4,6/16/2018
Maroon 5,Girls Like You,94,6/9/2018
Maroon 5,Wait,50,7/7/2018
Maroon 5,Wait,44,6/30/2018
Maroon 5,Wait,29,6/23/2018
Maroon 5,Wait,26,6/16/2018
Maroon 5,Wait,24,6/9/2018
Maroon 5,Wait,27,6/2/2018
Maroon 5,Wait,25,5/26/2018
